Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances
Sergio Córdova,0.32,0.41,49.02,1.79,0.09,0,0.74,0.15,0,0.38,0,0.41,0.06,0.03,12.79,71.72,4.32,56.25,0,0.06,0,0,0.82,0.09,0.06,0,41.4,46.67,1.35,0.88,34
Yuya Kubo,0.04,0,60.47,0.57,0,0,2,0.71,0,0.43,0,0.93,0.07,0.04,22.25,84.11,6.5,71.67,0,0,0,0,0.82,0.11,0.18,0,52.94,52.66,0.64,1.07,28
Luquinhas,0.16,0.03,52.63,1.13,0,0,0.94,0.52,0,0.19,0,0.81,0.1,0.1,17.1,73.58,7,30,0,0.1,0,0,0.84,0.06,0.03,0,33.33,49.81,1.65,0.58,31
Kamal Miller,0.07,0.03,69.09,0.97,0.03,0,0.93,1.07,0.03,2,0,0.41,0.14,0.1,58.59,84.81,10.79,53.53,0,0.21,0,0,1.17,0.28,0.1,0.03,61.97,59.63,0.72,0.62,29
Kervin Arriaga,0.04,0.04,46.67,0.84,0.04,0,1.32,0.76,0,1.24,0,1.08,0,0,40.76,84.4,9,66.67,0,0.12,0,0,1,0.24,0.32,0,61.63,54.66,1.44,1.08,25
Derrick Etienne Junior,0.27,0.21,42.62,1.48,0.03,0,0.76,0.45,0,0.21,0,0.7,0.18,0.18,20.03,81.85,7.24,43.18,0,0.09,0,0,0.73,0.09,0.15,0,23.53,44.83,1.09,0.48,33
Franco Fragapane,0.23,0.13,52.17,1.1,0.03,0,0.87,0.39,0,0.23,0,0.48,0.06,0.06,29.32,79.32,9.97,57.89,0,0,0,0,0.94,0.16,0.19,0.03,50,49.47,0.81,0.71,31
Adalberto Carrasquilla,0.06,0.03,71.64,0.81,0,0,1.1,1.13,0,0.71,0,1.16,0.19,0.1,38.45,81.63,10.16,60.37,0,0.1,0,0,1.39,0.1,0.23,0.03,52.38,50.76,1.32,1.52,31
Fredy Montero,0.15,0.23,55.56,1.65,0.04,0,0.92,0.23,0,0.19,0,0.27,0.08,0.04,15.42,79.05,4.69,65.85,0,0,0,0,0.46,0.04,0.08,0,31.71,47.24,1.62,1.19,26
Miguel Navarro,0,0,40,0.44,0,0,2.08,2.2,0.08,2.24,0,0.8,0.08,0.04,40,77.3,8,32.03,0,0.32,0,0,1.44,0.12,0.36,0.04,69.23,63.47,2.24,1.56,25
Tommy McNamara,0.12,0.09,61.54,0.7,0,0,1.85,0.61,0.06,1.36,0,0.42,0.06,0.09,34.3,86.31,6.79,62.26,0,0.12,0,0,0.97,0.18,0.24,0,50,52.4,0.76,1.36,33
Keegan Rosenberry,0.06,0,58.62,0.59,0,0,1.06,1.24,0.09,2.15,0,0.56,0.09,0.03,38.85,81.98,6.32,57.64,0,0.26,0,0,1.44,0.18,0.12,0,54,53.61,0.29,0.56,34
Fafà Picault,0.23,0.27,43.53,1.93,0,0,0.97,1.03,0.03,1.33,0,0.63,0.23,0.07,19.97,73.96,4.97,22.22,0,0.1,0,0,1.43,0.07,0.17,0,47.2,46.41,1.43,1.07,30
Kwadwo Opoku,0.22,0.24,55.07,1.62,0,0,0.65,0.22,0,0.03,0,0.35,0.3,0.08,12.49,83.98,5.68,41.18,0,0,0,0,0.54,0.11,0,0,35,44.44,0.76,0.62,37
Bryan Oviedo,0,0,50,0.43,0,0,1.29,0.71,0,1,0,0.71,0.14,0.29,24.86,80.46,5.71,43.75,0,0,0,0,0.86,0.14,0,0,50,53.49,1.29,0.71,7
Paxton Pomykal,0,0,42.42,0.6,0,0,2.31,0.71,0.03,0.77,0,1.43,0.11,0.06,34,84.54,7.6,54.64,0,0.06,0,0,0.63,0.14,0.17,0,42.5,54.08,1.91,1.31,35
Róger Espinoza,0.07,0.1,44,1.13,0,0,1.57,0.9,0,0.63,0,0.5,0.07,0.03,27.5,80.85,8,66.67,0,0.07,0,0,0.83,0.1,0.37,0.03,44.44,46.26,0.6,1.43,30
Nouhou Tolo,0.03,0.03,61.9,0.47,0,0,1.77,1.43,0.07,2.67,0.03,0.3,0.13,0.07,38.77,85.73,6.43,45.87,0,0.17,0,0,1.17,0.23,0.2,0,52,59.39,1.03,0.8,30
Kerwin Calderón Vargas,0,0.08,50,1.31,0,0,0.77,0.08,0,0.23,0,0.23,0.08,0,17.77,81.82,4.46,33.33,0,0,0,0,0.69,0.23,0,0,10,47.46,0.92,0.62,13
Julian Araujo,0.03,0.06,38.46,0.43,0.03,0,2.09,1.31,0.06,2.26,0.03,0.6,0.17,0.14,45.97,85.27,11.17,46.08,0,0.2,0,0,1.17,0.11,0.2,0,50.82,49.64,0.57,1.2,35
Jack McGlynn,0.04,0,66.67,0.85,0,0.77,0.69,0.27,0,0.23,0,0.54,0.08,0.12,28.77,85.43,8.08,64.2,0,0.19,0,0,0.27,0.12,0.12,0,31.58,42.86,0.46,0.46,26
Erik Godoy,0.17,0,100,0.33,0,0,1.17,1.17,0,3.33,0,0.83,0,0,39.5,83.97,4.83,51.43,0,0.17,0,0,1.67,0,0.17,0,53.85,54.84,0.33,0.5,6
Washington Corozo,0,0,66.67,0.67,0,0,1,0,0,0,0,0.67,0.33,0.33,4.67,92.86,1.67,100,0,0,0,0,0,0,0,0,100,60,0,0.33,3
Isaac Boehmer,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,19,56.14,1.67,44.44,2.67,0,0.33,0,1,0.33,0,0,0,100,0.67,0,3
Sebastian Berhalter,0,0,70,0.72,0,0,1.78,1.33,0,0.72,0,0.78,0,0,29.67,77.15,6.06,57.84,0,0,0,0,1,0.11,0.28,0,37.5,54.63,0.83,1.06,18
César Araújo,0,0.03,46.67,0.53,0,0,2.38,1,0,0.94,0.03,1.31,0,0,46.44,90.65,7.78,71.3,0,0.22,0,0,1,0.25,0.25,0.03,53.57,58.54,2.19,1.34,32
Sebastian Lletget,0.1,0.13,46.88,1.23,0,0,1.06,0.52,0,0.81,0,0.65,0.16,0.26,34.9,87.43,9.61,64.91,0,0.06,0,0,1.03,0.19,0.06,0,42.42,44.44,0.81,0.81,31
Cory Burke,0.22,0.17,42.22,1.31,0.06,0,0.89,0.03,0,0.44,0,0.36,0.17,0.11,7.36,56.98,2.36,73.33,0,0.03,0,0,0.28,0.06,0.17,0,49.65,45.37,0.58,1.33,36
Josh Williams,0,0,100,0.26,0,0,0.43,1.3,0,2.91,0,0.13,0.09,0.04,32.43,86.86,1.74,50,0,0.17,0,0,0.74,0.13,0.09,0,64.71,65.96,0.3,0.22,23
D.J. Taylor,0.04,0,83.33,0.56,0,0,1.59,1.67,0.04,2.48,0,0.56,0.11,0.07,35.22,76.97,7.07,35.37,0,0.11,0,0,1.11,0.26,0.15,0,32.61,51.28,0.44,0.78,27
Lucas Cavallini,0.38,0.17,39.66,2.21,0.04,0,0.83,0.17,0,0.58,0,0.46,0.08,0.04,15.83,73.95,4.71,70.97,0,0.13,0,0,0.92,0.21,0.38,0.04,53.49,50,2.54,1.92,24
Zac McGraw,0.05,0.05,100,0.45,0,0,0.73,1.32,0,3.55,0,0.27,0,0,20,81.14,0.86,51.72,0,0.09,0,0,0.59,0.18,0.23,0,71.93,65.26,0.14,0.5,22
Dejan Joveljić,0.35,0.15,40,1.03,0.03,0,0.15,0.15,0,0.06,0,0.15,0.15,0.09,8.21,77.06,3,90.91,0,0,0,0,0.65,0.09,0.09,0,43.9,36.04,0.21,0.32,34
Jarosław Niezgoda,0.3,0.2,41.38,1.2,0.07,0,0.43,0.27,0,0.47,0,0.27,0.13,0.07,13.03,73.15,5.13,50,0,0,0,0,0.9,0.2,0,0,26.83,33.14,0.33,0.23,30
Zarek Valentin,0,0,100,0,0,0,1.4,1,0,1.4,0,0.4,0,0,40.4,84.16,4.8,55,0,0.2,0,0,0.8,0,0,0,33.33,61.11,0.4,0.4,5
Javain Brown,0.04,0,50,0.37,0,0,1.41,0.78,0,2.11,0,0.48,0.04,0,33.15,78.99,3.85,39.09,0,0.22,0,0,1.11,0.3,0.15,0,50,52.12,0.33,0.7,27
DeJuan Jones,0.03,0.03,40.35,0.61,0,0,1.26,1.03,0,1.87,0,0.55,0.16,0.16,50.61,85.79,10.81,51.89,0,0.29,0,0,1.23,0.16,0.13,0,34.55,45.9,1,0.65,31
Andrew Farrell,0,0,73.33,0.13,0,0,1.34,0.84,0.13,3.16,0.03,0.22,0,0,54.13,84.64,4.94,50.17,0,0.28,0,0,1.09,0.16,0.16,0.03,50,62.99,0.34,0.5,32
Jaylin Lindsey,0,0,61.11,0.19,0,0,0.96,1,0,1.15,0,0.23,0.15,0.04,33.81,86.01,6.58,59.7,0,0.15,0,0,0.96,0.15,0.08,0,48.39,51.24,0.42,0.81,26
Matko Miljevic,0.05,0,36.36,1.23,0,0,0.59,0.23,0,0,0,0.23,0.05,0.05,15.91,85.14,4.82,65.63,0,0,0,0,0.55,0.18,0.14,0,50,58.89,1.55,0.5,22
Roman Celentano,0,0,0,0,0,0,0.03,0.03,0.03,0.83,0,0.07,0,0,21.52,51.92,0.79,35.36,3.31,0.17,0.24,0.07,1.21,0.31,0,0,100,66.67,0,0.03,29
José Antonio Martinez,0,0.03,80,0.24,0,0,0.85,1.15,0.03,4.42,0,0.48,0,0,63.88,85.34,3.58,42.45,0,0.21,0,0,0.76,0.18,0.15,0,58.33,55.84,0.36,0.61,33
Martín Cáceres,0,0,0,0.25,0,0,1.13,0.75,0,1.38,0,0,0,0.13,53.25,93.9,1.75,63.89,0,0.13,0,0,1.13,0,0.13,0,100,73.91,0.38,0.75,8
Stuart Findlay,0,0,0,0.75,0,0,0,0.75,0,3.25,0,0.5,0,0,30.5,75.41,2.25,53.13,0,0.5,0,0,0.25,0.25,0,0,60,50,0.25,0.25,4
George Campbell,0,0,56.25,0.4,0,0,1.05,1,0,3.2,0,0.5,0.1,0,48.15,85.98,3.75,50,0,0.15,0,0,0.85,0.15,0.15,0,52.46,48.28,0.4,0.95,20
Ismael Koné,0.11,0.14,64.86,0.93,0,0,0.5,0.43,0,0.04,0.04,0.32,0.07,0.14,31.86,86.66,8.54,82.67,0,0,0,0,1.04,0.11,0.21,0.04,50,58.82,1.36,0.82,28
Jesús Jiménez,0.27,0.18,36.96,1.61,0.06,0,0.36,0.18,0,0.64,0,0.42,0.24,0.09,18.73,77.18,6.15,70.59,0,0,0,0,1.3,0.21,0.06,0,36.47,32.62,0.48,0.79,33
Tom Edwards,0,0,57.14,0.65,0,0,0.95,1.45,0,1.95,0,0.4,0.05,0,35.15,63.02,6.2,33.18,0,0.2,0,0,0.85,0.25,0.3,0,68,57.58,0.75,1,20
Cristhian Paredes,0.07,0.07,61.54,0.85,0.04,0,1.78,0.89,0,0.67,0,1.07,0.07,0.07,23.52,78.74,5.48,42.22,0,0.04,0,0,0.78,0.15,0.22,0,38.46,48.97,0.93,0.85,27
Xavier Arreaga,0.04,0.04,100,0.33,0.04,0,1,1.67,0.04,2.85,0,0.48,0,0,45.26,88.54,2.89,56.14,0,0.15,0,0,0.85,0.19,0.15,0,50,53.44,0.33,0.67,27
Boris Sekulić,0,0,65.38,0.33,0,0,1.76,1.09,0,1.27,0,0.42,0.06,0.06,35.15,83.45,7.82,44.23,0,0.3,0,0,1.12,0.15,0.15,0,46.67,52.91,0.42,1.03,33
Miloš Degenek,0,0,60,0.39,0,0,1.11,1.29,0.07,3.57,0,0.18,0,0,44.93,84.42,3.18,47.31,0,0.14,0,0,0.89,0.21,0.11,0,54.55,58.08,0.75,0.93,28
Amar Sejdic,0,0,64.29,0.57,0,0,1.78,1,0,0.48,0,0.52,0.13,0.04,31.61,85.56,6.09,49.25,0,0,0,0,0.7,0.13,0.22,0,50,53.33,0.43,0.87,23
Nicolas Isimat-Mirin,0,0.04,90,0.25,0,0,1.29,0.93,0.04,3.64,0,0.29,0,0,49.68,88.07,2.71,54.17,0,0.18,0,0,1.29,0.14,0.18,0,63.24,58.49,0.18,0.89,28
Dax McCarty,0,0.1,57.89,0.53,0,0,1.57,0.87,0,0.6,0,0.83,0.13,0.03,33.27,85.17,6.9,74.56,0,0.13,0,0,0.63,0.1,0.13,0.03,51.52,54.35,0.87,0.6,30
Cristián Dájome,0.07,0.11,52.46,1.36,0,0,1.21,0.46,0.04,1.18,0,1.14,0.21,0.14,22.86,78.13,6.5,65.12,0,0,0,0,1.11,0.14,0.11,0.04,45,47.94,1.57,1.36,28
Sami Guediri,0,0,77.78,0.23,0,0,1.85,0.77,0,1.08,0,0.38,0.08,0,26,79.29,4.92,42.22,0,0,0,0,1.38,0.15,0.08,0,44.44,59.72,0.31,0.69,13
Efrain Alvarez,0.1,0.17,34.69,1.69,0,0,0.34,0.17,0,0.07,0,0.62,0.38,0.17,23.59,84.21,9.76,62.96,0,0.03,0,0,0.76,0.14,0.07,0,44.44,32.59,0.45,0.34,29
Leon Flach,0.03,0.03,36.36,0.32,0,0,2.54,1.46,0,0.59,0,1.16,0.03,0.03,21.73,77.36,4.19,37.84,0,0.32,0,0,0.65,0.14,0.11,0,56.1,54.38,0.65,1.08,37
Mohammed Adams,0,0,60,0.13,0,0,2.75,0.75,0,0.38,0,0.25,0,0,13.75,87.27,2.75,25,0,0,0,0,0.88,0.13,0.38,0,25,68.89,0.75,0.63,8
Daniel Pereira,0.06,0,77.14,0.67,0,0,1.06,1.06,0,0.48,0,0.76,0.09,0,43.24,90.4,11.03,67.97,0,0.12,0,0,1.09,0.09,0.21,0.06,50,52.49,1.42,1.39,33
Sean Nealis,0,0.03,57.14,0.71,0,0,1.5,1.26,0,3.91,0,0.53,0.03,0,35.21,72.35,2,29.69,0,0.21,0,0,1.03,0.21,0.18,0.03,66.22,60.98,0.68,1.44,34
Alexander Ring,0.11,0.08,58.62,1.3,0.03,0,1.7,0.81,0,1.3,0.03,1.51,0.11,0.08,40.95,81.52,10.38,52.27,0,0.14,0,0,1.27,0.11,0.22,0,41.18,39.74,0.54,1.43,37
Juan Mosquera,0,0,75,0.67,0,0,0.33,0.67,0,1,0,0,0,0,29.67,83.15,7.67,75,0,0,0,0,1,0.67,0,0,40,56.25,1,0.67,3
Miles Robinson,0,0,0,0.33,0,0,0.89,0.67,0.11,2.44,0,0.11,0,0,49.11,85.29,3,44.9,0,0.11,0,0,1.22,0.11,0.11,0.11,66.67,68.42,0.22,0.33,9
Marcos López,0.06,0.06,50,0.88,0,0,1.59,1.82,0,1.94,0,0.18,0,0,43,79.62,8.47,44.59,0,0.06,0,0,1.65,0.29,0.29,0.06,57.5,62.42,2.12,1.41,17
Pedro Vite,0.08,0,58.33,0.58,0,0,0.88,0.33,0,0.13,0,0.83,0.13,0.08,22.38,83.05,7.75,58.97,0,0.04,0,0,0.88,0.21,0.08,0,25,51.13,0.96,0.42,24
Júnior Urso,0.14,0.14,50,1.43,0.03,0,1.26,0.66,0,0.31,0,0.8,0.06,0.11,33.54,86.88,9.11,82.67,0,0.2,0,0,0.94,0.2,0.2,0,50.85,50.61,1.89,1.2,35
Steven Moreira,0.03,0,48.72,0.34,0,0,1.5,0.81,0.03,1.44,0,0.56,0.13,0.16,46.06,83.79,11.19,57.14,0,0.22,0,0,1,0.19,0.19,0,34.78,43.89,0.44,1.03,32
Michael Boxall,0,0.03,60,0.31,0,0,1.34,1.47,0.03,4.34,0,0.34,0,0,37.56,85.44,2.97,44.36,0,0.16,0,0,1.13,0.25,0.28,0,62.34,56.35,0.28,1,32
Cristián Gutiérrez,0,0,80,0.27,0,0,0.91,0.64,0,1.18,0,0.45,0,0.09,28.27,85.53,6.18,55.26,0,0.09,0,0,1,0.18,0.09,0,66.67,61.9,0.18,0.27,11
Aaron Long,0.13,0.1,75,0.7,0.1,0,0.73,0.9,0,2.57,0,0.33,0.07,0,34.77,76.22,2.8,33.1,0,0.2,0,0,0.83,0.17,0.2,0,65.88,61.29,0.53,0.83,30
Malte Amundsen,0,0,34.62,0.52,0,0,1.78,1.37,0,1.33,0,0.3,0.19,0.04,38.44,77.65,8,44.14,0,0.22,0,0,0.93,0.19,0.15,0,46.51,47.7,0.26,1.07,27
Franco Escobar,0.05,0,50,0.25,0,0,1.4,0.7,0,0.9,0,0.55,0.05,0.05,28.2,80.85,5.85,43.4,0,0.1,0,0,0.4,0.15,0.15,0,44.83,53.85,0.6,0.5,20
Samuel Piette,0,0.04,72.73,0.25,0,0,1.46,0.61,0.04,0.43,0,0.54,0.04,0.11,39.21,89.89,10,54.74,0,0.11,0,0,0.68,0.07,0.18,0,50,50,0.46,1.07,28
Donovan Pines,0,0,87.5,0.33,0,0,1.76,1.62,0.05,3.52,0.05,0.43,0,0,26.86,79.61,1.48,43.04,0,0.14,0,0,1.29,0.14,0.05,0.05,68.18,68.31,0.38,0.62,21
Maikel Chang,0.06,0.06,39.02,0.79,0.03,0,1.29,0.35,0,0.53,0,0.41,0.21,0.12,18.29,76.69,5.44,58,0,0.03,0,0,0.47,0.03,0.09,0,47.83,47.98,0.35,0.47,34
Marco Farfan,0.03,0,40.48,0.24,0,0,1.53,0.88,0.06,1.71,0,0.59,0.12,0.09,39.24,84.63,7.09,43.68,0,0.18,0,0,0.74,0.24,0.21,0,41.77,53.38,1.65,0.76,34
Danny Wilson,0,0.04,100,0.58,0,0,0.96,0.46,0,4,0.08,0.38,0.04,0.04,48,81.65,4.27,55.38,0,0.12,0,0,1.42,0.19,0.27,0,70,63.31,0.38,0.81,26
Benjamin Bender,0.11,0.07,47.22,0.89,0,0,0.89,0.36,0,0.36,0,0.5,0.18,0.21,22.46,80.92,6.43,56.76,0,0.07,0,0,0.82,0.14,0.04,0,34.29,40.36,0.46,0.86,28
Alex Muyl,0.07,0.03,46.88,0.97,0.03,0,1.86,0.62,0,0.76,0,0.72,0.14,0.07,24.24,76.1,5.48,36.17,0,0.14,0,0,0.83,0.17,0.28,0,55.36,53.25,1.1,1.17,29
Ercan Kara,0.37,0.3,35,1.63,0.1,0,0.37,0.07,0,0.7,0,0.37,0.1,0.1,9,68.52,2,50,0,0,0,0,0.83,0.17,0.07,0,50.53,43.6,0.87,1.1,30
Héctor Herrera,0,0.2,60,1.1,0,0,1.3,0.5,0,1,0,0.3,0,0.1,51.3,86.74,14.1,72.88,0,0,0,0,1.9,0.1,0.3,0,53.85,49.32,0.7,1.3,10
Brent Kallman,0.1,0,100,0.43,0.1,0,0.76,0.95,0,4.67,0,0.05,0,0,28.62,78.54,1.95,46.34,0,0.14,0,0,1.19,0.29,0.05,0,60.98,65.93,0.81,0.67,21
Stefan Frei,0,0,0,0,0,0,0,0,0,0.63,0.04,0.04,0,0,28.22,74.02,0.15,50.4,3.15,0.19,0.26,0.04,1.19,0.22,0,0,100,75,0.04,0,27
Nick Hagglund,0.03,0.03,42.86,0.53,0,0,1.18,1.26,0.03,4,0,0.41,0.06,0.03,34.91,75.82,3.79,39.13,0,0.15,0,0,1.09,0.24,0.21,0.03,72.5,63.53,0.29,1,34
Rudy Camacho,0.03,0,88.89,0.33,0.03,0,1.27,1.8,0.03,2.4,0.03,0.3,0.03,0,64.2,88.21,5.47,53.74,0,0.2,0,0,1.27,0.23,0.23,0,68.29,60.77,0.27,1.1,30
Bakaye Dibassy,0.04,0,80,0.31,0.04,0,1.08,1.42,0,3.77,0,0.31,0,0,36.23,81.74,3.08,44.93,0,0.12,0,0,1.15,0.23,0.15,0,39.74,47.62,0.35,1.04,26
Drake Callender,0,0,0,0,0,0,0.04,0,0,0.4,0.08,0.08,0,0,27.16,65.39,0.48,37.19,3.36,0.16,0.12,0,1.44,0.16,0.04,0,80,66.67,0.08,0,25
Tayvon Gray,0,0,43.48,0.37,0,0,1.33,0.48,0,1.78,0,0.19,0.07,0.04,32.56,82.37,5.3,40.79,0,0.3,0,0,0.74,0.19,0.04,0,57.14,62.5,0.74,0.52,27
Maximiliano Urruti,0.26,0.17,66.67,1.66,0.03,0,0.74,0.23,0,0.06,0,0.66,0.06,0,8.49,78.79,2.6,20,0,0.03,0,0,1.06,0.11,0.23,0,21.05,43.82,0.8,0.89,35
Wil Trapp,0,0,54.55,0.43,0,0,2.21,1.46,0.07,1.21,0,1.32,0,0,44.07,86.79,9.18,69.64,0,0.11,0,0,0.89,0.29,0.39,0,40,46.26,0.46,1.21,28
Sega Coulibaly,0.03,0.03,71.43,0.31,0,0,1.41,0.97,0,2.24,0.03,0.45,0,0,51.83,91.55,2.07,51.03,0,0.17,0,0,1.24,0.07,0.28,0,57.14,58.64,0.97,1.14,29
Derrick Jones,0.06,0.06,73.33,0.44,0,0,1.63,0.56,0,0.88,0,0.25,0,0,29.13,86.48,3.81,52.17,0,0.13,0,0,0.69,0.19,0.19,0,69.23,59.7,1.56,1.19,16
Tim Parker,0,0.07,50,0.11,0,0,0.89,0.71,0.04,4,0,0.18,0.07,0,45.89,88.56,2.29,46.72,0,0.14,0,0,1.32,0.11,0.18,0,66.67,62,0.21,0.61,28
Jordy Alcivar,0.05,0,53.33,0.8,0,0,0.7,0.65,0,0.25,0,0.6,0.05,0.05,22.9,85.81,5.4,70.27,0,0,0,0,0.9,0,0.25,0,38.46,46.15,0.75,0.35,20
Gabriel Słonina,0,0,0,0,0,0,0,0.03,0,1.13,0.09,0.03,0,0,24.81,64.48,0.56,44.69,2.56,0.38,0.16,0,1.25,0.16,0,0,85.71,83.33,0.16,0,32
Eryk Williamson,0,0,64,0.27,0,0,0.68,0.59,0,0.59,0,0.45,0.27,0.23,20.59,83.89,5.91,61.29,0,0,0,0,0.68,0.18,0.36,0,46.67,47.2,0.95,1.23,22
Gareth Bale,0.23,0.31,55.56,1.38,0.08,0,0.23,0.15,0,0.62,0,0.15,0.08,0,11.15,80.69,3.38,66.67,0,0,0,0,0.62,0.15,0,0,52.63,57.14,0.46,0,13
Derrick Williams,0,0.04,40,0.54,0,0,0.54,0.79,0.11,3.39,0,0.46,0.07,0.04,51,87.75,4.82,52.73,0,0.18,0,0,1.14,0.18,0.25,0,64.52,55.3,0.57,0.82,28
Ryan Raposo,0.07,0,62.5,0.63,0,0,0.57,0.77,0,0.73,0.03,0.43,0.03,0.03,19.43,77.19,5.2,35.59,0,0.03,0,0,0.83,0.13,0.07,0,30.77,54.92,0.9,0.2,30
Samuel Grandsir,0.11,0.11,50,1.11,0,0,0.83,0.26,0,0.17,0,0.54,0.2,0.17,18.49,85.63,7.37,75,0,0,0,0,0.69,0.11,0.14,0,37.04,39.15,0.4,1.03,35
Artur,0,0,64.29,0.96,0,0,2,0.83,0,0.54,0,0.92,0.04,0,37.33,86.83,8,66.67,0,0.08,0,0,0.92,0.21,0.29,0,45.83,50,0.71,1.25,24
Joel Waterman,0.09,0.09,72.73,0.38,0,0,0.94,1.28,0.06,2.53,0.09,0.47,0.09,0.06,64.78,88.42,7.53,56.44,0,0.22,0,0,1.25,0.22,0.38,0,62.07,54.95,0.81,1,32
Ruben Gabrielsen,0.06,0,75,0.31,0.03,0,0.39,1,0,2.64,0.03,0.22,0.03,0.03,55.67,88.62,4.11,59.26,0,0.19,0,0,1.28,0.14,0.08,0,57.26,55.08,0.33,0.42,36
Noel Buck,0.14,0,66.67,0.86,0,0,1.29,0.29,0,0,0,0.29,0.14,0,13.43,73.4,4.29,66.67,0,0,0,0,0.14,0.14,0.14,0,30,52.08,1.29,0.71,7
Matthew Real,0.11,0,0,0.33,0,0,0.44,0.56,0,0.33,0,0.11,0,0,7.56,73.53,1.11,42.86,0,0.11,0,0,0.11,0,0,0,42.86,52.63,0.33,0.33,9
Héctor Jimenez,0,0,60,0.21,0,0,0.71,0.93,0,0.64,0,0.5,0.21,0.14,29.64,85.3,7,56.67,0,0,0,0,0.57,0,0.14,0,36.36,48.15,0.64,0.71,14
Martín Rodríguez,0,0,38.89,0.36,0,0,0.36,0.5,0,0.29,0,0.71,0.07,0.07,24,80.06,7.71,63.16,0,0,0,0,1.07,0.07,0.07,0,38.46,33.98,0.79,1,14
Isaac Atanga,0,0,50,0,0,0,1,0,0,0,0,1,1,0,10,40,2,0,0,0,0,0,0,0,0,0,50,42.86,0,0,1
Reed Baker-Whiting,0,0.5,50,1.5,0,0,0.5,0,0,0,0,0,0,0,10,65,2.5,25,0,0,0,0,0.5,0,0,0,0,28.57,0,0,2
Nabilai Kibunguchy,0,0,0,1,0,0,2.5,0.5,0,3.5,0,0.5,0,0,21,73.81,3,40,0,0,0,0,2,0.5,0,0,40,64.29,1,0.5,2
Paul Rothrock,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,87.5,1,0,0,0,0,0,0.5,0,0,0,0,75,2,0,2
Andrew Tarbell,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0,39,85.26,0.25,41.67,3.75,0,0,0,1,0.75,0,0,100,100,0,0,4
David Ochoa,0,0,100,0,0,0,0.11,0,0,1.11,0.11,0.11,0,0,39.44,68.73,2.78,46.7,3.56,0.22,0.11,0.11,1.78,0.11,0.22,0,0,80,0.22,0,9
Nick Lima,0,0,50,0.65,0,0,1.16,1.05,0.03,1.3,0,0.86,0.19,0.11,31.78,85.2,5.62,59.87,0,0.14,0,0,1.05,0.14,0.11,0,54.39,49.54,0.49,0.49,37
Adam Lundqvist,0,0,65,0.23,0,0,2.29,1.32,0,1.52,0,1.03,0.06,0.16,39.87,81.88,5.06,40.4,0,0.16,0,0,1.39,0.1,0.16,0.03,54.76,58.85,0.74,0.9,31
Kristijan Kahlina,0,0,0,0,0,0,0,0.06,0.03,0.52,0.1,0.03,0,0,33.97,70.94,1.19,41.5,3.16,0.23,0.13,0,1.29,0.26,0.03,0,90.91,82.35,0.13,0.03,31
Dylan Nealis,0,0.03,27.78,0.31,0,0,2.93,1.34,0,2.14,0,1.28,0.03,0.07,22.66,65.45,4.17,33.33,0,0.17,0,0,0.79,0.17,0.21,0.03,59.29,55.36,1.03,1.55,29
Alex Bono,0,0,0,0,0,0,0.04,0.04,0.04,0.46,0.04,0,0,0,29.5,60.45,0.63,28.27,3.58,0.13,0.08,0,1.42,0.33,0,0,90,82.35,0.13,0.04,24
Kamil Jóźwiak,0,0.16,47.22,0.95,0,0,1.37,0.42,0,0.26,0,0.32,0.11,0.16,21.79,79.23,7,64.71,0,0,0,0,1.11,0.16,0.21,0,37.14,46.34,1.05,1.37,19
Maxime Crépeau,0,0,100,0,0,0,0.03,0.06,0,0.56,0.03,0,0,0,24.31,66.29,0.47,41.48,2.19,0.28,0.06,0,0.94,0.17,0.08,0.03,90.91,87.5,0.08,0.06,36
Tanner Beason,0,0.04,75,0.18,0,0,1.36,1.61,0,2.89,0.04,0.57,0,0,45.07,87.08,2.82,60.63,0,0.07,0,0,1.57,0.32,0.07,0,57.89,65.68,1,0.21,28
Brian White,0.15,0.19,26.67,1.58,0.08,0,0.69,0.08,0,0.62,0,0.58,0.12,0.04,13.35,67.44,3.5,25,0,0,0,0,0.96,0.08,0.04,0,42.65,38.98,0.46,1.04,26
Chris Mueller,0.17,0.13,40.24,2,0,0,1.04,0.29,0,0.63,0,1.13,0.25,0.21,33.04,83.73,12.71,65.63,0,0.08,0,0,1.21,0.17,0.21,0,35.56,43.01,2.08,0.75,24
Sergio Santos,0.05,0.19,53.13,0.95,0.05,0,1,0.05,0,0.24,0,0.19,0.33,0.19,10.1,63.21,3.95,25,0,0.05,0,0,0.24,0.05,0.14,0.05,51.61,46.81,0.86,1.29,21
Nathan Fogaça,0.18,0,33.33,1.64,0,0,0.09,0.18,0,0.18,0,0.55,0,0,9.27,68.63,2.91,40,0,0,0,0,0.82,0.18,0.09,0,38.71,31.34,0.36,0.73,11
