#,Team,Name,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %
120,,Ján Greguš,0.15,0.19,46.56,87.99,10.56,69.44
121,,Nathan Cardoso,0,0,55.5,86.97,2.27,55
122,,Graham Zusi,0.29,0.05,53.48,81.39,10.52,50.22
123,,Jesús Murillo,0.06,0.09,40.75,79.98,2.91,39.58
124,,Julian Gressel,0.2,0.2,34.83,69.38,9.03,40.63
125,,Déiber Caicedo,0.25,0.13,15.44,87.45,5.88,75
126,,Alexandre Pato,0.45,0.23,17,72.99,6.68,48.39
127,,Jonathan Mensah,0,0.03,55.27,88.84,3.9,55.68
128,,Matt Hedges,0.03,0.03,51.93,84.79,1.73,40.1
129,,Aaron Herrera,0.22,0.07,41.52,81.36,8.93,48.28
130,,Michael Bradley,0.06,0.09,60.53,85.86,11.74,51.81
131,,Robbie Robinson,0.25,0.13,19.75,81.65,6.13,50
132,,Andrés Cubas,0,0,39.78,88.13,8.67,67.06
133,,Dave Romney,0.13,0.06,45.63,84.73,2.56,45.79
134,,Justen Glad,0.04,0,48.74,85.79,3.11,50.67
135,,Henry Kessler,0,0,53.27,90.44,1.41,56.78
136,,Antônio Carlos,0,0.05,41.91,86.66,3.27,57.53
137,,Darlington Nagbe,0.06,0,50.94,92.61,11.68,81.82
138,,Johnny Russell,0.09,0.03,25.73,74.68,7.79,52.17
139,,Santiago Sosa,0.05,0,46.57,84.76,11.1,69.42
140,,Jamiro Monteiro,0.32,0.19,48.45,85.95,16.58,69.3
141,,Dayne St. Clair,0.03,0.03,23.58,57.97,0.67,33.81
142,,Marcelo Silva,0,0,39.5,89.32,1.44,51.38
143,,Dániel Sallói,0.17,0.1,25.52,76.35,9.21,42.86
144,,Pedro Santos,0.1,0.07,42.59,76.92,10.69,44.77
145,,Yimmi Chará,0.12,0.09,38.65,86.23,12.91,61.63
146,,Eloy Room,0,0,22.85,63.19,0.68,34.03
147,,Shaq Moore,0.17,0.08,28.5,77.19,5.5,31.03
148,,Giorgio Chiellini,0.08,0.08,34.85,82.56,4.92,50.7
149,,Andrew Brody,0.23,0.14,38.23,82.88,10.94,52
150,,Olivier Mbaizo,0.32,0.09,24.45,78.44,6.27,43.9
151,,Lalas Abubakar,0.03,0.03,39.56,86.57,1.97,45.52
152,,Victor Wanyama,0.18,0.09,51.06,86,10,58.43
153,,Jordan Morris,0.34,0.07,19.83,78.96,6.17,37.5
154,,João Moutinho,0.03,0.03,48.62,80,8.9,39.87
155,,Maarten Paes,0,0,25.91,65.15,0.44,29.98
156,,Daniel Steres,0,0.06,52.44,90.78,2.44,71.54
157,,Daniel Edelman,0,0,24.06,74.33,5.65,54.76
158,,Diego Chará,0.07,0.07,48.86,87.79,9.36,67.74
159,,Maxime Chanot,0,0.04,36.5,86.07,2.21,53.13
160,,Víctor Vázquez,0.19,0.15,31.7,89.25,11.52,70.42
161,,Robin Jansson,0.05,0.05,46.18,86.52,6,62.11
162,,Guzmán Corujo,0,0,48.32,85.51,2.04,40.11
163,,Damion Lowe,0.1,0.03,43.93,81,3.07,38.94
164,,Adilson Malanda,0.17,0.17,61.67,87.84,1.83,43.64
165,,Marlon Hairston,0,0,24,90.28,5.67,57.14
166,,Charles Sapong,0.18,0.15,15.71,69.85,4.41,37.5
167,,Alistair Johnston,0.2,0.11,39.37,85.2,8.66,52.85
168,,Albert Rusnák,0.06,0,49.47,88.12,14.06,70.78
169,,Aljaž Ivačič,0,0,23.22,59.22,0.59,33.56
170,,Josef Martínez,0.12,0.15,11.27,83.62,4,64.29
171,,Gabriele Corbo,0.14,0,47.64,85.91,6.79,50.57
172,,Gyasi Zardes,0.15,0.06,12.82,77.54,4,61.54
173,,Sean Johnson,0,0,33.46,74.64,0.38,37.55
174,,Daniel Rios,0.11,0.04,13.41,75.97,4.3,100
175,,Damir Kreilach,0,0,24.2,82.64,7.2,40
176,,Sean Zawadzki,0,0,26.6,85.71,3,62.5
177,,Douglas Costa,0.1,0.03,31.55,83.61,11.83,77.22
178,,Kacper Przybyłko,0.08,0.04,19.36,74.17,4.28,66.67
179,,Carlos Teran,0,0,35,79.61,2.59,43.51
180,,Kei Kamara,0.12,0.21,14.56,73.33,3.71,66.67
181,,Leonardo Campana,0.12,0.04,13.31,79.48,3.81,72
182,,Jhon Durán,0.07,0.11,11.04,70.47,2.52,78.57
183,,Matt Polster,0,0,50.89,88.91,8,71.09
184,,Thiago Martins,0,0,53.21,89.24,2.59,58.59
185,,Bill Hamid,0,0,19.8,69.19,0.3,43.14
186,,Steve Clark,0,0,31.36,75.75,0.39,44.29
187,,Rémi Walter,0.09,0.03,43.12,89.7,8.44,68.91
188,,Andrew Gutman,0.12,0.04,34.08,78.87,7.08,39.02
189,,Facundo Quignon,0.07,0,35.56,87.71,4.85,55.26
190,,Júnior Moreno,0.07,0,35.83,86.14,7.03,68.42
191,,José Martínez,0.06,0.09,42.3,78.8,7.36,57.83
192,,Lassi Lappalainen,0.1,0.17,28.23,80.99,9,63.01
193,,Ranko Veselinović,0,0.03,34.68,85.4,1.52,49.7
194,,Ilie Sánchez,0.11,0,46.61,82.54,10.56,52.45
195,,Bernard Kamungo,0,0,10,60,3,0
196,,Harvey Neville,0,0,3,66.67,0,0
197,,James Pantemis,0,0,20.77,81.11,0.31,41.67
198,,Joe Willis,0,0.03,24.52,65.02,0.67,44.82
199,,Andreu Fontàs,0.04,0,66.29,87.23,7.75,51.91
200,,Sean Davis,0.03,0.03,35.23,87.51,6.57,57.97
201,,Nicolás Acevedo,0,0,50.26,85.25,8.53,60.84
202,,Steve Birnbaum,0.13,0,43.66,81.96,2.5,49.33
203,,Mamadou Fall,0.06,0.06,46.19,81.19,3.5,40.91
204,,Rayan Raveloson,0.05,0.09,38.95,86.11,9.27,62.03
205,,Emiliano Rigoni,0.2,0,14.5,81.38,5.6,68.75
206,,Zac MacMath,0,0,32.14,51.64,1.89,35.36
207,,Mark-Anthony Kaye,0.12,0.08,37.68,82.91,7.96,68.85
208,,Sebastián Ferreira,0.03,0.1,15.19,73.04,4.58,53.85
209,,Aimé Mabika,0.06,0.06,26.5,87.03,0.81,52.17
210,,Zachary Brault Guillard,0.26,0.16,15.58,83.11,4.58,50
211,,Dylan Borrero,0.17,0.08,14,77.98,4.58,47.62
212,,Ismael Tajouri-Shradi,0,0,12,90.28,5.17,50
213,,Alfredo Morales,0.04,0.08,51.54,90.22,6.38,67.07
214,,Sergio Córdova,0.06,0.03,12.79,71.72,4.32,56.25
215,,Yuya Kubo,0.07,0.04,22.25,84.11,6.5,71.67
216,,Luquinhas,0.1,0.1,17.1,73.58,7,30
217,,Kamal Miller,0.14,0.1,58.59,84.81,10.79,53.53
218,,Kervin Arriaga,0,0,40.76,84.4,9,66.67
219,,Derrick Etienne Junior,0.18,0.18,20.03,81.85,7.24,43.18
220,,Franco Fragapane,0.06,0.06,29.32,79.32,9.97,57.89
221,,Adalberto Carrasquilla,0.19,0.1,38.45,81.63,10.16,60.37
222,,Fredy Montero,0.08,0.04,15.42,79.05,4.69,65.85
223,,Miguel Navarro,0.08,0.04,40,77.3,8,32.03
224,,Tommy McNamara,0.06,0.09,34.3,86.31,6.79,62.26
225,,Keegan Rosenberry,0.09,0.03,38.85,81.98,6.32,57.64
226,,Fafà Picault,0.23,0.07,19.97,73.96,4.97,22.22
227,,Kwadwo Opoku,0.3,0.08,12.49,83.98,5.68,41.18
228,,Bryan Oviedo,0.14,0.29,24.86,80.46,5.71,43.75
229,,Paxton Pomykal,0.11,0.06,34,84.54,7.6,54.64
230,,Róger Espinoza,0.07,0.03,27.5,80.85,8,66.67
231,,Nouhou Tolo,0.13,0.07,38.77,85.73,6.43,45.87
232,,Kerwin Calderón Vargas,0.08,0,17.77,81.82,4.46,33.33
233,,Julian Araujo,0.17,0.14,45.97,85.27,11.17,46.08
234,,Jack McGlynn,0.08,0.12,28.77,85.43,8.08,64.2
235,,Erik Godoy,0,0,39.5,83.97,4.83,51.43
236,,Washington Corozo,0.33,0.33,4.67,92.86,1.67,100
237,,Isaac Boehmer,0,0,19,56.14,1.67,44.44
238,,Sebastian Berhalter,0,0,29.67,77.15,6.06,57.84
239,,César Araújo,0,0,46.44,90.65,7.78,71.3
240,,Sebastian Lletget,0.16,0.26,34.9,87.43,9.61,64.91
241,,Cory Burke,0.17,0.11,7.36,56.98,2.36,73.33
242,,Josh Williams,0.09,0.04,32.43,86.86,1.74,50
243,,D.J. Taylor,0.11,0.07,35.22,76.97,7.07,35.37
244,,Lucas Cavallini,0.08,0.04,15.83,73.95,4.71,70.97
245,,Zac McGraw,0,0,20,81.14,0.86,51.72
246,,Dejan Joveljić,0.15,0.09,8.21,77.06,3,90.91
247,,Jarosław Niezgoda,0.13,0.07,13.03,73.15,5.13,50
248,,Zarek Valentin,0,0,40.4,84.16,4.8,55
249,,Javain Brown,0.04,0,33.15,78.99,3.85,39.09
250,,DeJuan Jones,0.16,0.16,50.61,85.79,10.81,51.89
251,,Andrew Farrell,0,0,54.13,84.64,4.94,50.17
252,,Jaylin Lindsey,0.15,0.04,33.81,86.01,6.58,59.7
253,,Matko Miljevic,0.05,0.05,15.91,85.14,4.82,65.63
254,,Roman Celentano,0,0,21.52,51.92,0.79,35.36
255,,José Antonio Martinez,0,0,63.88,85.34,3.58,42.45
256,,Martín Cáceres,0,0.13,53.25,93.9,1.75,63.89
257,,Stuart Findlay,0,0,30.5,75.41,2.25,53.13
258,,George Campbell,0.1,0,48.15,85.98,3.75,50
259,,Ismael Koné,0.07,0.14,31.86,86.66,8.54,82.67
260,,Jesús Jiménez,0.24,0.09,18.73,77.18,6.15,70.59
261,,Tom Edwards,0.05,0,35.15,63.02,6.2,33.18
262,,Cristhian Paredes,0.07,0.07,23.52,78.74,5.48,42.22
263,,Xavier Arreaga,0,0,45.26,88.54,2.89,56.14
264,,Boris Sekulić,0.06,0.06,35.15,83.45,7.82,44.23
265,,Miloš Degenek,0,0,44.93,84.42,3.18,47.31
266,,Amar Sejdic,0.13,0.04,31.61,85.56,6.09,49.25
267,,Nicolas Isimat-Mirin,0,0,49.68,88.07,2.71,54.17
268,,Dax McCarty,0.13,0.03,33.27,85.17,6.9,74.56
269,,Cristián Dájome,0.21,0.14,22.86,78.13,6.5,65.12
270,,Sami Guediri,0.08,0,26,79.29,4.92,42.22
271,,Efrain Alvarez,0.38,0.17,23.59,84.21,9.76,62.96
272,,Leon Flach,0.03,0.03,21.73,77.36,4.19,37.84
273,,Mohammed Adams,0,0,13.75,87.27,2.75,25
274,,Daniel Pereira,0.09,0,43.24,90.4,11.03,67.97
275,,Sean Nealis,0.03,0,35.21,72.35,2,29.69
276,,Alexander Ring,0.11,0.08,40.95,81.52,10.38,52.27
277,,Juan Mosquera,0,0,29.67,83.15,7.67,75
278,,Miles Robinson,0,0,49.11,85.29,3,44.9
279,,Marcos López,0,0,43,79.62,8.47,44.59
280,,Pedro Vite,0.13,0.08,22.38,83.05,7.75,58.97
281,,Júnior Urso,0.06,0.11,33.54,86.88,9.11,82.67
282,,Steven Moreira,0.13,0.16,46.06,83.79,11.19,57.14
283,,Michael Boxall,0,0,37.56,85.44,2.97,44.36
284,,Cristián Gutiérrez,0,0.09,28.27,85.53,6.18,55.26
285,,Aaron Long,0.07,0,34.77,76.22,2.8,33.1
286,,Malte Amundsen,0.19,0.04,38.44,77.65,8,44.14
287,,Franco Escobar,0.05,0.05,28.2,80.85,5.85,43.4
288,,Samuel Piette,0.04,0.11,39.21,89.89,10,54.74
289,,Donovan Pines,0,0,26.86,79.61,1.48,43.04
290,,Maikel Chang,0.21,0.12,18.29,76.69,5.44,58
291,,Marco Farfan,0.12,0.09,39.24,84.63,7.09,43.68
292,,Danny Wilson,0.04,0.04,48,81.65,4.27,55.38
293,,Benjamin Bender,0.18,0.21,22.46,80.92,6.43,56.76
294,,Alex Muyl,0.14,0.07,24.24,76.1,5.48,36.17
295,,Ercan Kara,0.1,0.1,9,68.52,2,50
296,,Héctor Herrera,0,0.1,51.3,86.74,14.1,72.88
297,,Brent Kallman,0,0,28.62,78.54,1.95,46.34
298,,Stefan Frei,0,0,28.22,74.02,0.15,50.4
299,,Nick Hagglund,0.06,0.03,34.91,75.82,3.79,39.13
300,,Rudy Camacho,0.03,0,64.2,88.21,5.47,53.74
301,,Bakaye Dibassy,0,0,36.23,81.74,3.08,44.93
302,,Drake Callender,0,0,27.16,65.39,0.48,37.19
303,,Tayvon Gray,0.07,0.04,32.56,82.37,5.3,40.79
304,,Maximiliano Urruti,0.06,0,8.49,78.79,2.6,20
305,,Wil Trapp,0,0,44.07,86.79,9.18,69.64
306,,Sega Coulibaly,0,0,51.83,91.55,2.07,51.03
307,,Derrick Jones,0,0,29.13,86.48,3.81,52.17
308,,Tim Parker,0.07,0,45.89,88.56,2.29,46.72
309,,Jordy Alcivar,0.05,0.05,22.9,85.81,5.4,70.27
310,,Gabriel Słonina,0,0,24.81,64.48,0.56,44.69
311,,Eryk Williamson,0.27,0.23,20.59,83.89,5.91,61.29
312,,Gareth Bale,0.08,0,11.15,80.69,3.38,66.67
313,,Derrick Williams,0.07,0.04,51,87.75,4.82,52.73
314,,Ryan Raposo,0.03,0.03,19.43,77.19,5.2,35.59
315,,Samuel Grandsir,0.2,0.17,18.49,85.63,7.37,75
316,,Artur,0.04,0,37.33,86.83,8,66.67
317,,Joel Waterman,0.09,0.06,64.78,88.42,7.53,56.44
318,,Ruben Gabrielsen,0.03,0.03,55.67,88.62,4.11,59.26
319,,Noel Buck,0.14,0,13.43,73.4,4.29,66.67
320,,Matthew Real,0,0,7.56,73.53,1.11,42.86
321,,Héctor Jimenez,0.21,0.14,29.64,85.3,7,56.67
322,,Martín Rodríguez,0.07,0.07,24,80.06,7.71,63.16
323,,Isaac Atanga,1,0,10,40,2,0
324,,Reed Baker-Whiting,0,0,10,65,2.5,25
325,,Nabilai Kibunguchy,0,0,21,73.81,3,40
326,,Paul Rothrock,0,0,4,87.5,1,0
327,,Andrew Tarbell,0,0,39,85.26,0.25,41.67
328,,David Ochoa,0,0,39.44,68.73,2.78,46.7
329,,Nick Lima,0.19,0.11,31.78,85.2,5.62,59.87
330,,Adam Lundqvist,0.06,0.16,39.87,81.88,5.06,40.4
331,,Kristijan Kahlina,0,0,33.97,70.94,1.19,41.5
332,,Dylan Nealis,0.03,0.07,22.66,65.45,4.17,33.33
333,,Alex Bono,0,0,29.5,60.45,0.63,28.27
334,,Kamil Jóźwiak,0.11,0.16,21.79,79.23,7,64.71
335,,Maxime Crépeau,0,0,24.31,66.29,0.47,41.48
336,,Tanner Beason,0,0,45.07,87.08,2.82,60.63
337,,Brian White,0.12,0.04,13.35,67.44,3.5,25
338,,Chris Mueller,0.25,0.21,33.04,83.73,12.71,65.63
339,,Sergio Santos,0.33,0.19,10.1,63.21,3.95,25
340,,Nathan Fogaça,0,0,9.27,68.63,2.91,40
341,,Joaquín Torres,0.07,0.07,15,77.14,5.36,81.4
342,,Luis Díaz,0.15,0.19,14.65,77.43,6.04,59.09
343,,Michael Barrios,0.24,0.18,12.35,74.76,4.44,60.87
344,,Thomas Hasal,0,0,17.76,52.98,1,35.32
345,,William Yarbrough,0,0,23.85,71.39,0.88,42.49
346,,Christian Ortíz,0.2,0.13,13,74.36,3.2,29.41
347,,Geoff Cameron,0.04,0.04,31.48,79.76,2.44,47.32
348,,Moussa Djitté,0.1,0.1,5.15,79.61,1.75,75
349,,Aidan Morris,0,0,38.44,88.44,7.78,66.98
350,,Jonathan Bond,0,0,29.94,73.56,0.36,41.63
351,,Brandt Bronico,0.03,0.03,46.68,85.13,7.15,60.93
352,,Jack Maher,0,0,36.11,88.53,1.86,57.14
353,,Michael Estrada,0.31,0.19,8.69,63.31,2.13,77.78
354,,Christian Fuchs,0.04,0,52.54,80.67,7.12,53.09
355,,Danny Leyva,0,0.05,34.79,86.38,7.84,70.49
356,,Teal Bunbury,0.06,0,10.17,71.58,2.28,55.56
357,,Emmanuel Boateng,0.15,0.07,13.3,84.68,4.78,73.33
358,,Larrys Mabiala,0,0.05,39.95,84.39,3.24,57.58
359,,Kyle Smith,0,0,23.55,77.31,3.86,43.01
360,,James Marcinkowski,0,0,26,68.41,0.7,40.13
361,,Tristan Blackmon,0,0,40.39,80.64,4.21,44.89
362,,Matheus Rossetto,0,0.04,52.25,91.31,9.21,73.97
363,,Osvaldo Alonso,0,0,58.5,88.03,11.5,55.56
364,,Jhohan Romaña,0,0,21.1,86.26,1.8,66.67
365,,Richie Laryea,0.4,0.3,41.4,90.58,12.5,75
366,,Victor Pálsson,0,0,39.1,77.49,4.6,51.92
367,,Brian Gutierrez,0.15,0.15,18.33,78.51,6.03,58.18
368,,Carlos Coronel,0,0,24.32,46.8,1.18,28.71
369,,Felipe Hernández,0.06,0.09,14.24,80.64,5.21,39.47
370,,Johan Kappelhof,0,0,44.33,86.84,3.33,44.44
371,,Jacen Russell-Rowe,0.17,0.33,10,66.67,2.67,75
372,,Corentin Jean,0,0.33,8.67,84.62,2.67,100
373,,Tyler Miller,0,0,20.33,65.57,0,43.24
374,,Jackson Ragen,0,0,35.96,87.55,2.26,59.7
375,,Dairon Asprilla,0.14,0.07,18.69,77.12,5.14,57.89
376,,Ravel Morrison,0,0,33.5,88.27,5.93,54.84
377,,Erik Hurtado,0.07,0,6.64,68.82,1.57,66.67
378,,Mathieu Choinière,0.11,0,26.56,86.33,6.67,70.37
379,,Ronaldo Cisneros,0.04,0.04,11.21,79.94,3.75,72.73
380,,Erik Holt,0,0,25.5,76.86,3.9,41.3
381,,Jack Skahan,0.2,0,5.2,78.85,1.5,50
382,,Wilder Cartagena,0,0,22.25,85.96,3.5,57.14
383,,Gedion Zelalem,0,0,16.73,88.59,3.27,81.25
384,,David Ayala,0,0,20.48,86.98,3.86,75.56
385,,Héber,0.03,0,10.25,75.61,2.66,45.83
386,,Harrison Afful,0,0,42.38,87.87,7.14,54.21
387,,Robert Taylor,0.12,0.06,23.24,80.13,7.53,53.33
388,,Bobby Wood,0.14,0.07,14.21,74.87,4.21,42.86
389,,Nuno Santos,0,0,31.25,78.4,7.25,14.29
390,,Robert Voloder,0,0,41.75,84.43,3.75,45.45
391,,Themi Antonoglou,0,0,6.5,69.23,1.5,0
392,,Nacho Gil,0.5,0,22.5,82.22,6.5,0
393,,Eddie Segura,0,0,38.47,86.66,3.13,47.3
394,,Josh Atencio,0,0,29.44,85.28,4.28,46.94
395,,Matías Vera,0,0,42.68,91.88,6.5,80.75
396,,Ariel Lassiter,0.19,0.13,13.45,77.7,3.84,50
397,,Joseph Rosales,0.08,0.08,22.16,87.36,5.56,58.7
398,,William Sands,0,0.08,19.25,80.95,3.42,21.43
399,,Elias Manoel,0,0.14,9.43,57.58,2.43,33.33
400,,Brad Guzan,0,0,30.14,78.2,0.29,55.43
401,,Haris Medunjanin,0.15,0,17.75,87.89,5.8,70.69
402,,Adam Armour,0,0,7.4,72.97,1.8,0
403,,Memo Rodríguez,0.17,0.1,20.07,84.22,5.5,48.98
404,,Matías Pellegrini,0,0,9.33,78.57,4.83,33.33
405,,Kosi Thompson,0.04,0.04,27.38,78.39,6.17,27.59
406,,Jackson Yueill,0,0.06,57.52,87.1,11.32,61.45
407,,Patryk Klimala,0.1,0.1,8.97,52.69,2.97,47.37
408,,Auston Trusty,0.06,0,46.81,83.04,5.44,39.25
409,,Judson,0,0,24.75,91.92,2.88,67.65
410,,Chris Mavinga,0,0,40.63,89.12,3.05,51.92
